device_timestamp,altitude,acceleration,ax_ms2,ay_ms2,az_ms2,altitude_filtered,acceleration_filtered,velocity_filtered
38.07,-64.38,10.022644860514614,-0.079,-0.455,10.012,0.38560000000000344,0.006760304934527426,0.04677909909910353
38.09,-64.47,10.030805650594573,-0.086,-0.435,10.021,0.3872000000000037,0.00540210492899952,0.04117909909910233
38.11,-64.42,10.016544014778749,-0.089,-0.428,10.007,0.3876000000000039,0.004945509440046791,0.044387747747750686
38.14,-64.42,10.006782549850877,-0.062,-0.438,9.997,0.38920000000000354,0.005120910170557948,0.04438774774775085
38.16,-64.41,10.023432845088552,-0.057,-0.431,10.014,0.38920000000000354,0.0057804171294511516,0.047721081081084894
38.18,-64.42,10.025830838389405,-0.072,-0.438,10.016,0.3900000000000034,0.005960936762941316,0.049321081081084815
38.20,-64.45,10.013140016997664,-0.086,-0.419,10.004,0.39080000000000326,0.005174921497642373,0.04532108108108486
38.23,-64.45,10.003898340147204,-0.081,-0.414,9.995,0.3952000000000032,0.004877289404144847,0.0414284636314199
38.24,-64.44,10.002439952331631,-0.079,-0.45,9.992,0.3988000000000034,0.004087648190240643,0.039295130298087726
38.40,-64.46,10.012016679970126,-0.065,-0.443,10.002,0.3988000000000034,0.004093081314797686,0.03556179696475469
38.42,-64.41,9.99850188778299,-0.086,-0.45,9.988,0.39960000000000323,0.0039376617497593,0.032361796964754656
38.44,-64.42,10.025700224921948,-0.072,-0.435,10.016,0.3980000000000035,0.0043062217446814795,0.020495130298085914
38.46,-64.36,10.0047734107275,-0.079,-0.435,9.995,0.3944000000000034,0.003397306979433168,0.015414049217004335
38.49,-64.38,9.987528422988342,-0.084,-0.428,9.978,0.3920000000000033,0.002969035523621244,-0.006185950782996454
38.51,-64.38,10.006787446528481,-0.081,-0.435,9.997,0.393600000000003,0.0019054179638206391,-0.016185950782996547
38.53,-64.34,10.01389539589864,-0.079,-0.438,10.004,0.39320000000000277,0.0015327429096111444,-0.02594595078299728
38.56,-64.36,10.029821184846718,-0.074,-0.414,10.021,0.39480000000000304,0.0013471917240746479,-0.046212617449660466
38.58,-64.42,10.023548722882529,-0.062,-0.433,10.014,0.39560000000000284,0.0005600617265630347,-0.04818664342368646
38.60,-64.42,10.009802095945753,-0.093,-0.433,10.0,0.39520000000000266,0.0006654197026986708,-0.06258664342368363
38.75,-64.39,10.002256995298612,-0.084,-0.445,9.992,0.39560000000000284,0.0006687752793903456,-0.07591997675701573
38.77,-64.41,10.016860436284414,-0.062,-0.44,10.007,0.3952000000000032,0.0010584315880585392,-0.09975997675701899
38.79,-64.46,10.023765958959736,-0.062,-0.438,10.014,0.3944000000000034,0.0018276103671103527,-0.11629331009035371
38.81,-64.44,10.009280743390105,-0.065,-0.426,10.0,0.39280000000000315,0.0015703627729056536,-0.12269331009035367
38.84,-64.44,10.01925875501776,-0.096,-0.443,10.009,0.39000000000000284,0.002030273275571872,-0.13069331009035495
38.86,-64.44,9.99435125458376,-0.084,-0.424,9.985,0.38800000000000295,0.0010094662138590848,-0.12946664342368894
38.88,-64.44,10.011938074119316,-0.084,-0.438,10.002,0.383600000000003,0.0009899450557651335,-0.12354664342368714
38.90,-64.43,10.004215211599558,-0.084,-0.421,9.995,0.379200000000003,0.001739251733737035,-0.12034664342368732
38.93,-64.43,10.007227138423511,-0.081,-0.445,9.997,0.373600000000003,0.002129194992154453,-0.12294538434378381
38.95,-64.38,10.002143770212465,-0.096,-0.44,9.992,0.364800000000003,0.0032894440577758387,-0.12294538434378259
39.10,-64.39,10.003754595150761,-0.045,-0.416,9.995,0.3572000000000031,0.002779849121506075,-0.12894538434378355
39.12,-64.43,10.028464787792796,-0.081,-0.428,10.019,0.3508000000000033,0.002516480616987522,-0.13374538434378466
39.15,-64.44,10.013223906414956,-0.086,-0.421,10.004,0.34360000000000357,0.00267498184925806,-0.13179871767711698
39.16,-64.46,10.013639747863909,-0.074,-0.433,10.004,0.3352000000000038,0.0029791475532322666,-0.13190610022745258
39.19,-64.46,10.021669421807927,-0.067,-0.435,10.012,0.3296000000000038,0.0027747699300555693,-0.1263061002274552
39.21,-64.5,10.005585490115008,-0.096,-0.45,9.995,0.3264000000000033,0.0022079514245668007,-0.12113276689412242
39.23,-64.48,10.009999650349645,-0.062,-0.443,10.0,0.3232000000000033,0.002779957571549829,-0.10593276689412381
39.25,-64.47,10.000180048379129,-0.074,-0.445,9.99,0.3224000000000035,0.001967775183424578,-0.0925994335607872
39.28,-64.47,10.004285381775151,-0.065,-0.426,9.995,0.32160000000000366,0.002954475573280888,-0.08849620775433495
39.30,-64.49,10.00626108993764,-0.074,-0.424,9.997,0.3212000000000035,0.002823222729762165,-0.07729620775433671
39.71,-64.52,10.016536027988916,-0.072,-0.431,10.007,0.3208000000000038,0.0026474802021612476,-0.06662954108767061
39.73,-64.56,10.042901622539175,-0.072,-0.44,10.033,0.3204000000000042,0.0032411585750701734,-0.04886954108766833
39.76,-64.55,10.017081311439973,-0.062,-0.445,10.007,0.31840000000000374,0.0035347179213297154,-0.017936207754338112
39.77,-64.58,10.016964510269565,-0.077,-0.44,10.007,0.31680000000000347,0.003374135980147699,-0.0044421817803119365
39.80,-64.6,10.013764626752517,-0.079,-0.435,10.004,0.3176000000000039,0.003271437126437249,0.025157818219682618
39.82,-64.6,10.009861137897968,-0.074,-0.438,10.0,0.3176000000000039,0.003134564707669156,0.04982448488634767
39.84,-64.55,10.011750995704997,-0.077,-0.435,10.002,0.3200000000000034,0.0037517447506451164,0.08422448488635405
39.87,-64.54,10.009595496322516,-0.079,-0.431,10.0,0.3224000000000029,0.0038162058730744517,0.10289115155301999
39.89,-64.52,10.023580897064681,-0.067,-0.433,10.014,0.32840000000000313,0.004128349733193204,0.11068712470738248
39.91,-64.46,9.998954195314628,-0.077,-0.416,9.99,0.33360000000000356,0.0033094243314441486,0.1250871247073819
40.07,-64.46,10.019018764330168,-0.084,-0.44,10.009,0.33400000000000374,0.003168001877344366,0.12908712470738096
40.09,-64.45,10.008656753031348,-0.077,-0.409,10.0,0.3352000000000038,0.0027951378793513015,0.12956712470738016
40.11,-64.44,9.999821648409535,-0.067,-0.438,9.99,0.33720000000000366,0.0034798830592838925,0.1277004580407144
40.13,-64.44,10.022069097746234,-0.074,-0.443,10.012,0.3416000000000037,0.003386666341014433,0.12613919896081177
40.16,-64.43,10.009482753868953,-0.081,-0.428,10.0,0.3496000000000038,0.0023262920267645626,0.12933919896081142
40.18,-64.43,9.999740046621211,-0.074,-0.435,9.99,0.3568000000000035,0.002376872430829593,0.1339525322941461
40.20,-64.41,10.025897316450035,-0.069,-0.44,10.016,0.36520000000000324,0.0029480636087670575,0.14035253229414826
40.23,-64.44,10.009802095945753,-0.093,-0.433,10.0,0.37280000000000313,0.0030770991833904303,0.13507253229414837
40.24,-64.4,10.029069248938308,-0.062,-0.445,10.019,0.3816000000000031,0.003556044153794744,0.1349686361902522
40.27,-64.4,10.02328094986866,-0.067,-0.426,10.014,0.3872000000000031,0.0033702773116816333,0.11976863619025224
40.42,-64.35,10.013389086617977,-0.069,-0.428,10.004,0.3924000000000035,0.0037333820882783186,0.10726196952358677
40.44,-64.35,9.989526515305919,-0.084,-0.428,9.98,0.39640000000000325,0.00372940744110565,0.07606196952359041
40.46,-64.46,9.996644487026634,-0.074,-0.409,9.988,0.39800000000000296,0.004335230022065488,0.04755530285691955
40.48,-64.44,9.994963781825325,-0.074,-0.44,9.985,0.39760000000000273,0.00445160576065021,0.036252077050465674
40.51,-64.44,10.023379719435955,-0.069,-0.428,10.014,0.39600000000000307,0.0040486876281498494,0.023185410383799877
40.53,-64.41,10.01420561003218,-0.067,-0.447,10.004,0.3952000000000032,0.004310240780427605,0.01105207705046831
40.55,-64.36,10.016392264682928,-0.048,-0.431,10.007,0.39640000000000325,0.004086242405540616,-0.006707922949533972
40.57,-64.37,10.0183458215416,-0.086,-0.424,10.009,0.39720000000000366,0.004377356415082332,-0.02737458961620008
40.60,-64.37,10.031244289718002,-0.086,-0.445,10.021,0.39920000000000416,0.0047895447560220815,-0.0399684151195559
40.62,-64.41,10.016990516118101,-0.045,-0.445,10.007,0.39720000000000427,0.004039306100259452,-0.06076841511955323
40.77,-64.38,10.021834762158075,-0.072,-0.438,10.012,0.39680000000000404,0.0038387983856655694,-0.06943508178621925
40.79,-64.41,10.007106824652169,-0.077,-0.443,9.997,0.3916000000000042,0.0029493630383718283,-0.08463508178622302
40.81,-64.41,10.018673115737434,-0.079,-0.433,10.009,0.3864000000000044,0.002673120769374506,-0.08996841511955593
40.83,-64.42,10.023481530885364,-0.065,-0.431,10.014,0.376800000000004,0.0027924651742583253,-0.09056438827391905
40.86,-64.42,10.014099759838624,-0.077,-0.443,10.004,0.36440000000000394,0.003782734539592454,-0.09456438827391808
40.88,-64.47,10.021928157794786,-0.084,-0.438,10.012,0.35880000000000395,0.00492760030376246,-0.09403105494058417
40.90,-64.49,9.998583799718839,-0.077,-0.407,9.99,0.35240000000000404,0.004719409274837431,-0.08555105494058289
40.92,-64.46,10.006360477216479,-0.1,-0.421,9.997,0.3480000000000041,0.0046613468091906895,-0.07728438827391827
40.95,-64.41,10.01646913837406,-0.062,-0.431,10.007,0.3424000000000041,0.004488576927557091,-0.0755804921700228
40.97,-64.41,10.016760604107496,-0.06,-0.438,10.007,0.3380000000000041,0.004992250184585529,-0.07638049217002388
41.12,-64.38,10.010044755144705,-0.086,-0.44,10.0,0.3340000000000043,0.0047269688971993415,-0.07632715883669157
41.14,-64.46,10.007141350055969,-0.105,-0.438,9.997,0.33200000000000446,0.0038412756172106553,-0.0819271588366931
41.16,-64.45,10.004789403080906,-0.081,-0.435,9.995,0.3344000000000045,0.003365415074762481,-0.07472715883669402
41.19,-64.53,10.006833365255964,-0.096,-0.433,9.997,0.33560000000000456,2.1372435865743002e-05,-0.07128992939946484
41.21,-64.53,10.016374893143727,-0.079,-0.426,10.007,0.3380000000000047,-0.0005989236896588323,-0.05048992939946513
41.23,-64.59,10.016372696740072,-0.067,-0.428,10.007,0.3384000000000043,-0.0018518804047457848,-0.030623262732796773
41.25,-64.66,10.014283249439272,-0.098,-0.443,10.004,0.3404000000000042,-0.0022359489388298925,0.0019100706005340232
41.27,-64.6,10.025266131130884,-0.077,-0.424,10.016,0.3424000000000041,-0.002706092341447004,0.038390070600535633
41.30,-64.6,9.989759006102199,-0.086,-0.433,9.98,0.3472000000000042,-0.0028167889214057596,0.05152295650657803
41.32,-64.55,10.021928157794786,-0.084,-0.438,10.012,0.350000000000004,-0.002493311907305227,0.07658962317324129
41.47,-64.55,10.00988636299134,-0.065,-0.44,10.0,0.3504000000000036,-0.0018978418853397728,0.09405628983990587
41.49,-64.47,10.028984096108639,-0.081,-0.44,10.019,0.35120000000000345,-0.002363194181153574,0.11341628983990808
41.52,-64.47,10.011713789356945,-0.072,-0.435,10.002,0.3520000000000033,-0.002493451071308499,0.12274962317324115
41.54,-64.42,10.009101957718284,-0.081,-0.419,10.0,0.3508000000000033,-0.0018839736049775268,0.12382344867659677
41.56,-64.35,10.005094002556897,-0.091,-0.44,9.995,0.3528000000000031,-0.0016914254538406225,0.12382344867659667
41.59,-64.35,9.938233696185657,-0.084,-0.443,9.928,0.354800000000003,-0.0009986631451545946,0.11315678200992972
41.61,-64.35,9.991599421514055,-0.067,-0.409,9.983,0.3600000000000028,0.00011033768053501092,0.10755678200992913
41.63,-64.4,9.98734919786026,-0.072,-0.426,9.978,0.36560000000000287,-0.00017537850443808623,0.10275678200992885
41.65,-64.37,10.013879817533262,-0.077,-0.438,10.004,0.373600000000003,-0.0005666892283599622,0.10217299822614576
41.67,-64.37,10.002346174773196,-0.084,-0.447,9.992,0.3840000000000026,-0.00026251933096958167,0.09337299822614721
41.82,-64.35,10.019160743295817,-0.074,-0.445,10.009,0.3912000000000023,-0.0010805989281160323,0.08617299822614724
41.84,-64.42,10.006670725071352,-0.065,-0.435,9.997,0.39840000000000203,4.919854387594569e-05,0.07049299822614433
41.87,-64.45,10.021247227765615,-0.074,-0.424,10.012,0.40360000000000185,-0.0002808099403121389,0.06422633155947867
41.89,-64.39,10.004835330978715,-0.096,-0.433,9.995,0.40880000000000166,-0.0010654918324000562,0.06572243545558214
41.91,-64.39,10.013504181853623,-0.067,-0.431,10.004,0.4100000000000017,-0.0008365588867171425,0.06092243545558149
41.93,-64.41,10.025281691802979,-0.079,-0.424,10.016,0.4100000000000017,-0.0017136210621339386,0.058255768788915405
41.95,-64.41,10.011955053834392,-0.086,-0.438,10.002,0.4080000000000018,-0.003333249879715652,0.0625757687889162
41.98,-64.4,10.022108460798057,-0.067,-0.445,10.012,0.40400000000000147,-0.00758526140648641,0.06417576878891568
42.00,-64.4,10.034558385898205,-0.069,-0.455,10.024,0.402000000000001,-0.004892315022319451,0.06116675977990697
42.02,-64.39,10.0092319885194,-0.057,-0.426,10.0,0.40160000000000085,-0.002756415327400319,0.05476675977991066
42.17,-64.39,10.006589928642025,-0.093,-0.428,9.997,0.4024000000000012,-0.0008762236350916908,0.04823342644657532
42.19,-64.4,10.021887496874031,-0.079,-0.438,10.012,0.40000000000000113,-0.00010387329956557779,0.04050009311324203
42.21,-64.42,10.004814141202223,-0.084,-0.435,9.995,0.39760000000000106,-0.0012438302229819697,0.02652675977990947
42.23,-64.42,10.018003942901998,-0.069,-0.419,10.009,0.3936000000000007,-0.002724888321943482,0.02619387387386876
42.26,-64.42,10.013677945690084,-0.079,-0.433,10.004,0.3932000000000005,-0.0028023101686360974,0.017393873873871216
42.28,-64.42,9.990269315689142,-0.084,-0.445,9.98,0.39400000000000035,-0.0026724591426797416,0.014060540540539861
42.30,-64.44,10.034707419750712,-0.086,-0.409,10.026,0.3924000000000001,-0.00248358106514182,0.008780540540536876
42.32,-64.47,9.989787234971525,-0.043,-0.44,9.98,0.3916000000000002,-0.0028137674542518453,0.015580540540538564
42.35,-64.47,9.968611237278742,-0.048,-0.435,9.959,0.3928000000000003,-0.00327381093650537,0.016229189189187216
42.37,-64.45,9.898793714387628,-0.031,-0.416,9.89,0.3952000000000004,-0.0026175538371261808,0.021029189189188422
42.51,-64.4,10.005557355789831,-0.048,-0.457,9.995,0.3964000000000004,-0.0032409154052027845,0.02702918918918938
42.53,-64.36,10.044996913887033,-0.067,-0.443,10.035,0.39840000000000086,-0.004217836292326424,0.02622918918919112
42.56,-64.38,10.034353990167975,-0.072,-0.45,10.024,0.40120000000000117,-0.004067197726649212,0.026362522522524322
42.58,-64.43,10.033188575921415,-0.084,-0.421,10.024,0.40400000000000147,-0.0033041403965959402,0.027426306306307845
42.60,-64.43,9.973847251687786,-0.067,-0.438,9.964,0.40560000000000174,-0.003431360175435003,0.037826306306308954
42.62,-64.45,9.98213429082178,-0.05,-0.424,9.973,0.4064000000000016,-0.002465822328156406,0.04982630630630894
42.64,-64.43,10.004735178904037,-0.074,-0.435,9.995,0.40920000000000184,-0.0026468214092784594,0.06902630630630945
42.67,-64.43,10.024493503414524,-0.057,-0.455,10.014,0.4124000000000018,-0.0026806365863956214,0.07902630630630952
42.69,-64.43,10.009557282917163,-0.074,-0.431,10.0,0.41560000000000175,-0.0013176803987183662,0.07845856437082627
42.71,-64.41,10.005249522125872,-0.072,-0.447,9.995,0.4200000000000017,-0.0026291345697319456,0.08645856437082854
42.86,-64.38,10.013780604746641,-0.081,-0.435,10.004,0.4224000000000018,-0.002455392864135888,0.0911252310374946
42.88,-64.35,10.028361481318871,-0.067,-0.428,10.019,0.422800000000002,-0.001292137003163063,0.09080523103749381
42.90,-64.37,10.006524421596142,-0.069,-0.431,9.997,0.4224000000000024,0.0034627602359476838,0.09000523103749465
42.92,-64.35,10.010135363720114,-0.081,-0.443,10.0,0.4204000000000025,0.003979435409627073,0.08968090671317032
42.95,-64.32,10.01299795266133,-0.084,-0.416,10.004,0.42000000000000226,0.0019701400338428955,0.08568090671316864
42.97,-64.32,10.025666361893357,-0.079,-0.433,10.016,0.4208000000000021,0.001355742878395887,0.07901424004650108
42.99,-64.36,10.018707002403055,-0.072,-0.435,10.009,0.4236000000000024,0.0031457965797616083,0.07149424004650172
43.02,-64.4,10.028952587384188,-0.077,-0.44,10.019,0.4284000000000026,0.0023984338319313282,0.06962757337983444
43.04,-64.35,10.013478965873947,-0.081,-0.428,10.004,0.4340000000000026,0.0022175577888743445,0.06813146948373114
43.06,-64.34,10.012832566262155,-0.084,-0.412,10.004,0.43960000000000266,-0.0006877213178519525,0.05773146948373031
43.22,-64.34,10.024343220381073,-0.069,-0.45,10.014,0.443600000000003,-0.0008911946920409264,0.04773146948372957
43.23,-64.33,10.001921065475372,-0.069,-0.44,9.992,0.44600000000000306,-0.0004220701449437314,0.037011469483732344
43.26,-64.41,9.994130777611426,-0.072,-0.421,9.985,0.44800000000000295,0.000869173874753173,0.02421146948373062
43.28,-64.46,9.997692633803062,-0.067,-0.435,9.988,0.4488000000000028,0.0006080245056354983,0.025482820835082222
43.30,-64.46,10.017666145365396,-0.081,-0.455,10.007,0.4512000000000023,-0.0008277442313759309,0.03108282083508272
43.32,-64.45,10.018474235131816,-0.081,-0.428,10.009,0.4512000000000023,-0.0019047154036107372,0.038149487501747584
43.34,-64.37,9.994764529492429,-0.057,-0.438,9.985,0.4512000000000023,-0.001557434141145677,0.0461494875017467
43.37,-64.36,10.0189940612818,-0.081,-0.44,10.009,0.4500000000000023,-0.001398300636462153,0.04169615416841355
43.39,-64.36,10.077939918455558,-0.084,-0.416,10.069,0.44880000000000225,-0.00216454188101018,0.03944971121539356
43.41,-64.31,9.95516318299203,-0.093,-0.44,9.945,0.44920000000000243,-0.0021746191563880757,0.02344971121539014
43.57,-64.31,9.977612389745355,-0.05,-0.435,9.968,0.44960000000000266,-0.0034367481783933586,0.0034497112153910655
43.59,-64.29,9.93210320123588,-0.072,-0.419,9.923,0.44720000000000254,-0.003216280104272684,-0.02055028878460498
43.61,-64.33,10.0194066690598,-0.077,-0.45,10.009,0.4444000000000028,-0.00258484877461548,-0.03455028878460402
43.63,-64.37,10.021285396594592,-0.079,-0.424,10.012,0.4416000000000031,-0.0036575318297854408,-0.039582546849120805
43.65,-64.36,10.037530622618295,-0.074,-0.431,10.028,0.439200000000003,-0.003326674223142803,-0.04518254684912102
43.68,-64.36,10.007251870518699,-0.084,-0.445,9.997,0.44040000000000307,-0.0019587324286235485,-0.05118254684912106
43.70,-64.29,9.992467262893586,-0.077,-0.428,9.983,0.443600000000003,-0.0018857382463809812,-0.05790254684912069
43.72,-64.37,9.979600142290272,-0.077,-0.407,9.971,0.4468000000000029,-0.0013712061553433586,-0.07310254684912323
43.74,-64.35,10.01881739528174,-0.086,-0.435,10.009,0.449200000000003,-0.0011372368228503404,-0.0741415078880842
43.77,-64.35,10.016976290278418,-0.089,-0.438,10.007,0.44600000000000306,-0.0004424724529256707,-0.08694150788808756
43.92,-64.35,10.006510330779657,-0.084,-0.428,9.997,0.44240000000000296,-0.0005189824465987414,-0.09560817455475401
43.94,-64.35,10.018455070518607,-0.06,-0.431,10.009,0.43720000000000314,-0.004112444244264566,-0.1064881745547532
43.96,-64.39,9.997399361834056,-0.103,-0.421,9.988,0.43000000000000344,0.0004375504192494617,-0.11795484122142075
43.98,-64.41,10.018990667726964,-0.062,-0.443,10.009,0.42360000000000353,0.0020770249649820728,-0.12445873732531804
44.01,-64.41,10.028618349503585,-0.06,-0.435,10.019,0.42080000000000384,0.005717071292697611,-0.12445873732531622
44.02,-64.41,9.997526144001824,-0.103,-0.424,9.988,0.41880000000000395,0.005780435305507297,-0.12645873732531712
44.05,-64.39,10.010192505641438,-0.077,-0.445,10.0,0.4184000000000043,0.005576277762556216,-0.1266187373253192
44.07,-64.38,10.028329322474407,-0.062,-0.428,10.019,0.41680000000000406,0.00425308323930345,-0.13221873732531803
44.09,-64.38,9.999517488359126,-0.067,-0.431,9.99,0.41360000000000413,0.005585643238855482,-0.13559328277986377
44.11,-64.38,10.030529447641337,-0.098,-0.426,10.021,0.4080000000000041,0.007649125158497015,-0.15079328277986342
44.27,-64.39,10.024323468444141,-0.084,-0.447,10.014,0.4040000000000043,0.009596172366060217,-0.16385994944653123
44.29,-64.45,10.012133638740545,-0.096,-0.44,10.002,0.3976000000000039,0.009257783991475534,-0.1750599494465304
44.31,-64.45,10.017081311439973,-0.062,-0.445,10.007,0.39120000000000343,0.00962133560348768,-0.1719399494465302
44.33,-64.49,9.988103373513912,-0.074,-0.443,9.978,0.38480000000000303,0.01076341763111266,-0.1685735064935095
44.36,-64.49,10.06891304957988,-0.077,-0.44,10.059,0.37840000000000257,0.011850034352417112,-0.15177350649350896
44.38,-64.47,10.01859925338867,-0.069,-0.433,10.009,0.37520000000000264,0.011447573218132731,-0.1344401731601769
44.40,-64.36,10.023104359428768,-0.072,-0.421,10.014,0.3728000000000026,0.012887616324930563,-0.11716017316017922
44.42,-64.38,10.020990769380042,-0.084,-0.416,10.012,0.36880000000000224,0.01393995642663576,-0.11649350649351241
44.45,-64.38,10.016181458020815,-0.091,-0.419,10.007,0.3652000000000021,0.016235083696590494,-0.112597402597408
44.47,-64.4,10.004450759536976,-0.057,-0.431,9.995,0.3604000000000019,0.017003235186860692,-0.11419740259740857
44.62,-64.44,10.0405658705075,-0.079,-0.431,10.031,0.3548000000000019,0.017292550945408394,-0.11219740259740757
44.64,-64.43,10.044054310884624,-0.079,-0.419,10.035,0.35040000000000193,0.017590768167846847,-0.1022774025974063
44.66,-64.47,10.028276322479352,-0.067,-0.426,10.019,0.3464000000000016,0.01702454605333294,-0.08907740259740389
44.68,-64.51,10.010357685917123,-0.069,-0.45,10.0,0.34280000000000144,0.01680015890371713,-0.08227844155844245
44.71,-64.51,10.026065080578721,-0.074,-0.443,10.016,0.3416000000000014,0.016582170004622084,-0.05907844155843998
44.73,-64.51,10.035062381470281,-0.045,-0.424,10.026,0.34280000000000144,0.017401618907798594,-0.03841177489177295
44.75,-64.51,10.045620488551219,-0.079,-0.455,10.035,0.34600000000000136,0.018756488156785593,-0.009611774891770716
44.77,-64.47,9.987337833476946,-0.057,-0.428,9.978,0.3492000000000013,0.017785268045124737,0.012388225108229359
44.80,-64.47,10.05499174539691,-0.053,-0.445,10.045,0.35200000000000103,0.016597125297941773,0.020076815712257372
44.82,-64.51,10.054926852046215,-0.077,-0.44,10.045,0.35000000000000114,0.016501223376714547,0.03127681571225561
44.97,-64.5,10.054904325750693,-0.074,-0.44,10.045,0.3496000000000009,0.014690698306848589,0.04594348237892497
44.99,-64.51,10.029396292898193,-0.077,-0.45,10.019,0.3484000000000009,0.015229443729915318,0.05970348237892386
45.01,-64.52,10.0355622164381,-0.093,-0.428,10.026,0.34800000000000125,0.014837440117756983,0.07730348237892268
45.03,-64.49,10.006972918920088,-0.057,-0.443,9.997,0.3504000000000013,0.01415021755234875,0.08915802783346986
45.06,-64.48,10.01637389477849,-0.089,-0.424,10.007,0.3516000000000014,0.012317498896002164,0.10595802783346672
45.08,-64.48,10.018713789703746,-0.084,-0.433,10.009,0.3552000000000015,0.010685950877622617,0.12262469450013568
45.10,-64.48,10.006683916263169,-0.067,-0.435,9.997,0.3604000000000019,0.011194431019793071,0.13878469450013545
45.13,-64.42,10.037567534019386,-0.067,-0.433,10.028,0.3664000000000021,0.010637958392948406,0.152784694500134
45.15,-64.41,10.021975104738587,-0.079,-0.44,10.012,0.37440000000000223,0.00969252999649136,0.15038469450013348
45.17,-64.41,10.044632546788359,-0.077,-0.433,10.035,0.3812000000000023,0.008632760826852177,0.14398469450013462
45.32,-64.4,9.988895684709096,-0.079,-0.414,9.98,0.3860000000000025,0.010111146752548237,0.1386513611668016
45.34,-64.41,10.020706811398087,-0.055,-0.414,10.012,0.38920000000000243,0.0087647588241974,0.13577136116680288
45.36,-64.39,9.975727642633393,-0.069,-0.435,9.966,0.3940000000000026,0.007155446911888816,0.14243802783346804
45.38,-64.41,10.029650093597484,-0.096,-0.452,10.019,0.3980000000000024,0.006737742194935379,0.14654192393736337
45.41,-64.41,9.994650669233017,-0.084,-0.431,9.985,0.40280000000000254,0.006492244530680793,0.15454192393736366
45.43,-64.38,10.023385306372294,-0.091,-0.424,10.014,0.40800000000000236,0.004463760835675004,0.16187525727069574
45.45,-64.4,9.99823634447596,-0.081,-0.445,9.988,0.41200000000000214,0.00405967449459041,0.160915257270695
45.47,-64.38,9.987487622019863,-0.079,-0.428,9.978,0.41800000000000237,0.003650575146712498,0.16691525727069434
45.50,-64.38,10.023069689471384,-0.067,-0.421,10.014,0.4236000000000024,0.0018442449390528282,0.1612714800309844
45.52,-64.36,10.012153264907605,-0.072,-0.445,10.002,0.42960000000000265,-0.0004183398807834493,0.15327148003098506
45.67,-64.31,10.011426671558855,-0.074,-0.428,10.002,0.42960000000000265,-0.0005477247393280749,0.14393814669765204
45.69,-64.34,10.019126259310239,-0.081,-0.443,10.009,0.42960000000000265,-0.0012158924938744774,0.11993814669764744
45.72,-64.35,10.024297481619348,-0.062,-0.45,10.014,0.42960000000000265,-0.002033554773383912,0.10660481336431442
45.73,-64.39,10.021332047188139,-0.074,-0.426,10.012,0.43040000000000306,-0.001814185332329643,0.10131622276028725
45.76,-64.39,10.0146940542385,-0.084,-0.455,10.004,0.4320000000000027,-0.0030584460960934477,0.09411622276028778
45.78,-64.4,10.044461707826857,-0.065,-0.431,10.035,0.4340000000000026,-0.0028860227462413233,0.08478288942695246
45.80,-64.39,10.023258851291828,-0.091,-0.421,10.014,0.43680000000000235,-0.004005004105140771,0.07806288942695487
45.82,-64.39,9.984850124062955,-0.06,-0.416,9.976,0.44080000000000213,-0.003237326110668306,0.07246288942695463
45.85,-64.39,9.996870760392973,-0.065,-0.416,9.988,0.4432000000000022,-0.005077303162399644,0.06163045699452042
45.87,-64.33,10.006146411081541,-0.086,-0.419,9.997,0.44720000000000254,-0.0050448767578384944,0.04723045699452325
46.28,-64.34,9.973555534512254,-0.055,-0.433,9.964,0.4484000000000026,-0.005015158677408351,0.02789712366119019
46.30,-64.33,9.950119295767262,-0.057,-0.445,9.94,0.44960000000000266,-0.006987328760814791,0.007737123661187384
46.33,-64.42,10.03433291255577,-0.069,-0.45,10.024,0.45000000000000284,-0.005260274093383544,-0.014929543005477209
46.34,-64.41,10.005270910874927,-0.086,-0.445,9.995,0.44600000000000306,-0.005463739347957102,-0.023729543005475865
46.37,-64.41,10.024190989800623,-0.103,-0.44,10.014,0.444800000000003,-0.004826914288773807,-0.03332954300547805
46.39,-64.38,9.994379920735453,-0.077,-0.426,9.985,0.4428000000000026,-0.004830996391122611,-0.03532954300547812
46.41,-64.37,9.989600292303992,-0.065,-0.433,9.98,0.44240000000000235,-0.0050080299184539715,-0.04076954300547959
46.43,-64.34,9.980038226379696,-0.069,-0.419,9.971,0.44160000000000255,-0.004906492006247376,-0.04983620967214444
46.46,-64.34,10.001675559624998,-0.065,-0.435,9.992,0.44240000000000296,-0.005422670040257387,-0.0543556901916241
46.48,-64.31,10.013842619094829,-0.072,-0.438,10.004,0.443600000000003,-0.003959018172359166,-0.06635569019162356
46.63,-64.32,9.97738588007901,-0.038,-0.431,9.968,0.4420000000000027,-0.0031457208526726533,-0.08035569019162268
46.65,-64.3,9.999047004589988,-0.06,-0.421,9.99,0.4388000000000028,-0.0028409555866527113,-0.0985956901916264
46.67,-64.35,9.988230574030617,-0.079,-0.445,9.978,0.43320000000000275,-0.0029008752455241195,-0.11726235685829184
46.69,-64.35,9.973765437386223,-0.074,-0.435,9.964,0.42760000000000276,-0.001778969766331926,-0.1301785796185812
46.71,-64.35,10.055329631593386,-0.098,-0.445,10.045,0.4212000000000029,-7.920417201674468e-06,-0.14537857961858447
46.73,-64.41,10.006340040194516,-0.084,-0.424,9.997,0.4168000000000029,-0.001446976321518747,-0.15204524628525146
